,at,v,ap,rh,pe
607,5.04,40.64,1021.35,93.63,484.42
608,23.59,59.43,1009.96,65.8,440.61
609,17.47,58.16,1016.36,82.26,456.97
610,6.02,43.65,1013.85,83.53,481.92
611,30.05,56.9,1007.02,41.96,437.55
612,29.23,68.14,1004.31,81.46,428.87
613,26.03,64.44,1012.75,62.24,445.89
614,26.38,49.5,1012.82,37.19,457.81
615,5.66,40.62,1015.87,84.97,485.18
616,27.65,48.41,1008.54,58.25,440.94
617,17.88,46.97,1013.73,67.78,456.77
618,11.2,37.5,1013.81,72.81,472.2
619,20.94,58.16,1016.88,65.43,455.16
620,20.64,49.21,1014.86,58.47,454.2
621,19.21,60.07,1014.94,70.02,452.84
622,13.22,44.92,1023.84,87.99,471.43
623,33.6,77.17,1009.01,47.53,430.32
624,27.83,59.57,1011.22,71.05,443.85
625,21.11,58.49,1011.6,80.44,449.16
626,30.47,77.3,1002.13,63.7,434.68
627,15.48,47.83,1004.88,81.68,463.67
628,20.25,44.78,1007.93,40.16,462.44
629,15.87,39.31,1009.95,66.78,460.59
630,22.57,62.4,1009.77,86.05,444.69
631,12.67,48.14,1017.41,83.63,463.68
632,21.41,54.2,1011.37,82.28,448.11
633,30.86,70.32,1011.88,62.68,433.71
634,23.64,60.95,1014.92,64.91,447.86
635,5.52,42.85,1012.77,93.82,478.98
636,11.06,40.64,1021.47,96.16,479.13
637,24.41,56.9,1006.58,77.94,439.51
638,10.28,39.61,1020.43,69.09,478.34
639,14.67,71.14,1019.84,77.72,458.8
640,25.15,57.32,1012.41,41.84,440.1
641,21.5,44.58,1016.87,57.58,460.2
642,7.74,39.96,1025.78,95.81,475.23
643,21.31,42.8,1014.1,75.77,459.84
644,29.92,67.22,1014.09,50.62,444.78
645,4.15,39.9,1007.62,95.69,489.8
646,15.95,42.24,1017.71,69.32,465.35
647,25.01,66.56,1004.55,82.46,434.74
648,27.17,67.17,1006.76,81.59,431.73
649,28.14,43.21,1011.82,69.32,436.53
650,13.93,44.47,1025.35,81.54,469.25
651,25.83,70.47,1006.24,81.83,434.45
652,24.4,60.32,1016.5,70.96,447.73
653,26.35,69.48,1008.45,70.47,435.23
654,30.99,69.82,1009.41,50.84,437.46
655,25.82,57.19,1007.99,62.95,440.8
656,28.37,75.6,1017.48,55.19,439.25
657,29.28,74.33,1011.66,72.37,426.53
658,18.35,57.76,1019.64,77.94,458.41
659,16.69,46.18,1010.8,96.8,466.03
660,9.59,37.14,1013.8,72.85,474.74
661,10.11,39.35,1015.19,90.74,479.83
662,17.37,57.76,1016.0,86.59,456.4
663,20.92,49.15,1021.15,49.76,455.32
664,22.82,64.63,1020.78,66.73,449.34
665,23.55,51.95,1006.0,76.46,449.54
666,30.47,70.83,1010.91,46.94,444.39
667,13.16,40.71,1021.99,77.91,475.87
668,6.25,39.64,1010.98,83.45,483.43
669,16.98,53.16,1013.95,82.8,458.93
670,27.5,68.24,1010.38,73.44,430.9
671,24.39,63.21,1012.59,80.88,446.4
672,14.69,54.3,1018.01,73.4,462.63
673,26.31,72.39,1001.16,88.43,434.53
674,14.85,58.59,1014.04,89.85,454.62
675,21.95,59.43,1010.29,74.67,442.84
676,31.91,67.83,1008.76,53.22,425.28
677,16.2,65.46,1013.97,89.84,451.86
678,27.35,77.95,1012.14,74.14,431.72
679,8.73,41.26,1020.54,91.37,476.42
680,14.13,53.82,1016.72,64.85,467.08
681,13.18,40.24,1016.81,86.71,469.35
682,10.74,40.92,1021.74,94.97,466.77
683,6.28,43.02,1013.72,88.13,487.17
684,6.04,41.14,1027.92,87.12,481.37
685,16.78,58.95,1017.74,96.24,450.02
686,14.99,41.35,1004.56,98.9,466.85
687,26.26,65.06,1013.58,52.72,440.92
688,32.09,70.4,1003.73,55.65,434.64
689,22.88,63.91,1009.63,87.82,442.5
690,21.95,68.08,1012.91,69.36,443.93
691,26.65,63.78,1015.32,53.95,440.26
692,12.57,39.3,1019.57,72.44,473.67
693,15.67,41.1,1004.1,77.93,466.45
694,27.97,69.48,1010.4,57.24,432.18
695,13.76,45.87,1008.89,87.27,463.5
696,26.91,70.47,1007.55,72.59,434.24
697,25.18,71.98,1006.71,89.86,432.88
698,23.27,64.15,1020.98,71.18,452.26
699,23.2,73.17,1012.0,89.92,438.64
700,18.55,52.84,1004.45,86.82,450.23
701,7.23,41.22,1015.23,98.04,483.31
702,7.3,39.72,1020.85,77.83,485.1
703,13.93,39.64,1011.8,82.64,470.84
704,20.33,57.76,1016.47,75.35,450.25
705,32.2,72.29,1008.61,69.94,432.52
706,13.16,43.41,1016.43,79.47,465.6
707,27.26,73.18,1012.58,74.83,429.92
708,12.45,43.67,1013.61,91.34,474.27
709,12.04,40.23,1018.07,81.28,472.7
710,28.12,73.42,1011.49,80.16,435.46
711,27.21,67.45,1013.83,43.26,436.47
712,26.97,64.45,1009.43,53.96,443.75
713,26.99,72.99,1008.0,76.1,430.81
714,21.25,67.71,1006.9,55.76,444.98
715,30.33,68.67,1006.0,54.99,435.53
716,15.37,50.59,1019.02,98.2,463.35
717,25.8,44.57,1008.0,52.56,450.48
718,24.97,68.61,1011.08,58.94,447.83
719,15.98,39.64,1009.31,81.21,467.22
720,24.82,71.94,1010.5,64.67,438.69
721,21.32,45.01,1012.23,59.94,452.75
722,8.28,40.56,1023.29,79.44,486.4
723,27.22,67.9,1005.73,57.29,441.22
724,26.94,62.91,1011.68,41.3,449.1
725,18.86,46.48,1007.28,78.47,452.0
726,9.61,44.03,1008.3,91.36,473.54
727,26.2,65.18,1011.42,47.82,440.07
728,12.31,44.78,1011.15,77.34,468.29
729,16.48,48.92,1011.84,64.16,458.67
730,14.07,42.99,1007.57,96.05,468.87
731,25.19,63.94,1012.78,75.15,438.73
732,15.41,42.44,1012.6,86.74,472.28
733,13.16,43.71,1024.44,85.68,469.06
734,18.63,45.87,1007.98,79.9,453.79
735,16.94,50.59,1018.75,94.22,460.64
736,14.85,45.87,1009.37,84.65,462.67
737,24.56,63.21,1013.79,82.38,444.34
738,23.13,72.24,1010.92,92.3,437.67
739,26.84,71.94,1006.6,79.12,427.2
740,9.36,44.03,1010.3,87.2,474.68
741,30.19,64.79,1017.22,42.47,438.41
742,14.78,42.86,1015.32,84.75,471.17
743,18.6,68.28,1003.27,84.21,446.98
744,7.19,39.4,1011.45,90.65,483.04
745,29.15,73.42,1011.43,66.49,432.26
746,15.23,37.87,1020.17,85.02,464.02
747,9.19,41.01,1022.14,98.98,468.37
748,16.38,46.97,1013.6,73.67,459.87
749,18.23,60.95,1016.74,78.85,455.53
750,24.62,70.47,1010.55,72.71,435.88
751,5.72,39.33,1009.96,95.4,490.76
752,23.19,67.07,1005.67,65.19,442.45
753,13.21,40.56,1018.12,64.49,475.86
754,9.77,34.69,1027.72,74.98,477.51
755,30.82,70.36,1006.47,58.79,439.16
756,23.63,58.62,1016.45,69.97,445.51
757,24.66,48.78,1018.39,71.79,449.11
758,8.83,41.14,1025.37,94.36,474.51
759,14.79,46.48,1007.46,92.4,462.55
760,3.69,38.44,1016.74,82.87,490.78
761,24.03,66.54,1012.19,69.15,438.08
762,13.23,42.34,1018.02,97.49,462.21
763,25.79,67.17,1007.89,81.38,440.75
764,25.72,59.21,1012.37,66.62,437.72
765,11.8,41.54,1020.0,65.85,476.12
766,16.52,42.24,1017.51,67.65,469.13
767,23.51,63.78,1016.1,69.79,446.58
768,25.25,58.46,1015.54,70.76,444.05
769,19.82,58.16,1016.76,74.66,455.5
770,11.73,37.92,1008.24,65.13,472.04
771,27.96,73.42,1011.11,71.93,435.93
772,25.59,72.43,1007.88,82.98,432.49
773,22.61,59.87,1019.12,66.12,441.2
774,23.03,65.12,1016.29,69.8,447.84
775,26.38,44.89,1009.14,51.79,442.13
776,31.52,76.2,1008.31,57.35,435.31
777,20.36,60.1,1011.21,84.79,454.25
778,13.55,43.48,1016.08,67.25,464.33
779,25.44,61.25,1012.57,87.65,441.77
780,11.09,41.58,1020.99,91.09,464.81
781,25.36,60.07,1015.06,66.11,439.73
782,30.68,71.8,1010.81,61.4,435.4
783,25.48,60.29,1017.55,51.22,443.77
784,29.79,62.66,1008.5,48.51,440.27
785,8.37,39.99,1010.36,93.26,482.31
786,8.49,43.69,1016.93,85.63,483.62
787,26.85,74.16,1008.66,93.8,431.16
788,29.34,71.98,1005.19,75.19,428.24
789,21.11,58.12,1015.38,77.78,453.28
790,21.12,62.96,1020.83,69.96,454.65
791,15.03,35.71,1015.26,56.55,467.61
792,23.74,62.96,1019.65,63.39,449.48
793,32.96,69.75,1008.86,40.23,435.56
794,20.23,52.05,1012.15,47.49,457.57
795,22.46,58.33,1013.21,68.68,445.9
796,11.54,45.0,1022.77,80.79,482.34
797,24.62,68.31,1010.45,75.18,448.58
798,10.12,41.55,1005.78,62.34,475.46
799,15.67,38.62,1015.76,66.29,463.17
800,21.96,48.6,1004.87,76.27,446.56
801,11.82,41.54,1019.96,67.65,476.97
802,19.8,51.19,1008.25,91.98,446.66
803,22.32,64.27,1014.35,82.98,446.62
804,19.75,49.02,1009.38,92.89,446.63
805,25.48,65.12,1016.12,53.66,447.85
806,14.84,42.03,1017.47,79.27,466.2
807,21.38,49.21,1012.49,53.77,449.66
808,18.67,47.83,1005.12,82.97,454.47
809,26.27,58.33,1013.81,60.43,438.82
810,27.23,63.9,1014.3,47.19,443.61
811,20.87,63.31,1012.27,79.51,446.7
812,19.4,39.53,1007.96,63.38,457.17
813,21.97,65.61,1016.09,73.29,447.05
814,17.16,40.55,1000.26,72.21,461.58
815,13.62,42.34,1017.87,89.67,464.79
816,13.9,44.0,1025.1,87.17,466.24
817,9.45,39.04,1023.08,75.81,483.66
818,23.66,62.08,1022.42,64.13,447.06
819,26.91,70.02,1010.75,59.48,445.31
820,23.04,74.99,1005.44,92.86,437.65
821,26.93,67.07,1005.65,60.26,437.76
822,24.59,60.37,1005.31,76.81,438.09
823,34.63,74.33,1011.7,31.45,428.54
824,20.48,60.29,1017.16,72.1,455.51
825,26.55,60.23,1009.88,79.54,438.95
826,10.74,43.67,1011.75,80.1,477.32
827,12.28,43.67,1012.69,70.23,475.08
828,10.8,41.66,1013.79,81.96,475.51
829,26.26,71.73,1009.59,80.06,430.79
830,24.9,71.77,1006.24,85.25,427.77
831,28.41,74.16,1010.29,72.09,439.2
832,22.72,63.73,1012.63,82.14,448.56
833,33.4,69.98,1013.29,47.78,432.44
834,26.35,59.87,1013.24,73.63,447.26
835,24.58,49.02,1008.85,79.32,442.47
836,12.76,42.32,1015.35,78.18,466.15
837,9.64,39.85,1012.9,83.82,478.37
838,10.91,41.04,1026.57,74.24,469.53
839,12.27,41.17,1019.39,52.18,473.84
840,28.4,74.93,1013.65,48.6,442.23
841,11.04,45.51,1017.53,83.42,474.45
842,20.75,60.77,1017.91,86.06,448.58
843,21.31,69.05,1002.46,73.42,440.97
844,25.4,65.34,1013.11,53.93,445.82
845,25.95,65.61,1014.36,52.54,443.88
846,27.44,65.59,1010.76,68.67,441.08
847,18.42,58.95,1016.95,86.77,452.1
848,17.48,46.21,1014.02,80.78,455.35
849,13.87,49.83,1006.76,89.14,462.46
850,10.06,39.61,1020.87,74.01,476.92
851,23.21,62.44,1011.78,76.66,442.47
852,21.44,60.32,1015.2,81.1,448.84
853,26.73,68.84,1010.75,66.83,440.45
854,30.96,64.44,1013.63,49.64,437.61
855,14.6,44.84,1023.58,88.21,464.88
856,20.28,63.86,1016.04,74.66,447.26
857,15.47,38.73,1001.13,77.61,467.96
858,11.71,40.05,1014.49,86.09,471.49
859,25.77,68.08,1010.99,73.58,433.46
860,18.13,66.86,1012.9,78.84,454.85
861,11.2,35.76,1019.24,64.59,473.33
862,9.78,43.8,1022.25,69.64,477.22
863,23.85,74.22,1009.99,82.72,441.66
864,16.7,50.66,1014.86,94.87,457.74
865,28.41,66.91,1008.22,57.93,440.52
866,29.64,67.79,1009.99,51.23,440.74
867,24.39,71.85,1009.73,72.24,438.2
868,32.39,74.16,1008.53,61.09,431.17
869,31.56,66.44,1008.91,64.16,430.11
870,17.72,48.14,1013.26,65.09,457.44
871,30.85,67.45,1014.53,32.99,430.8
872,13.19,39.18,1023.67,66.78,469.62
873,33.79,69.05,1001.62,40.13,435.1
874,13.99,45.0,1023.83,77.92,472.55
875,24.78,57.19,1008.08,65.4,443.62
876,17.82,56.89,1014.24,77.73,453.83
877,24.9,67.25,1017.77,66.17,433.71
878,11.46,44.85,1014.3,63.24,475.33
879,28.68,70.32,1008.51,45.73,430.48
880,18.2,45.01,1013.82,68.14,452.21
881,23.5,50.78,1008.7,57.7,445.09
882,10.34,41.74,1020.07,79.17,480.84
883,15.64,38.28,1014.39,76.93,466.51
884,13.55,42.99,1007.58,97.55,470.82
885,26.18,68.08,1012.92,55.7,436.51
886,10.81,45.0,1023.45,85.89,482.63
887,28.09,65.27,1013.27,51.96,440.0
888,25.32,61.25,1011.56,80.1,436.67
889,29.23,72.99,1007.04,63.47,431.0
890,9.0,43.13,1020.25,81.32,481.09
891,17.29,52.72,1024.71,62.32,467.23
892,13.92,39.58,1012.5,80.28,465.67
893,30.15,72.51,1009.37,50.64,443.72
894,23.96,51.3,1011.81,71.81,451.11
895,17.34,44.06,1015.84,74.88,458.5
896,14.02,44.47,1028.02,68.97,465.93
897,29.12,74.87,1009.85,62.51,435.51
898,10.22,39.64,1010.72,63.05,477.22
899,27.74,74.78,1010.05,60.82,436.87
900,16.5,39.72,1003.05,65.99,459.06
901,20.46,59.21,1018.42,85.89,445.22
902,27.51,71.29,1009.43,76.92,430.42
903,13.1,49.83,1007.29,92.79,466.08
904,31.07,70.32,1011.74,65.91,436.16
905,10.79,43.56,1015.15,73.01,479.64
906,22.57,63.94,1013.49,81.61,443.58
907,33.63,70.4,1004.02,53.6,430.05
908,22.56,47.43,1006.72,54.82,448.65
909,20.65,41.67,1012.76,45.27,455.5
910,24.31,65.94,1011.5,61.61,442.69
911,25.61,47.43,1008.62,54.51,442.96
912,9.41,41.54,1019.48,82.19,481.59
913,6.61,36.24,1013.57,91.8,483.12
914,13.53,38.73,1004.86,85.38,472.46
915,10.2,41.46,1020.23,84.54,481.46
916,9.26,39.61,1021.18,84.58,480.38
917,12.02,43.69,1016.12,74.07,477.74
918,14.74,43.71,1024.35,81.53,465.49
919,8.35,43.79,1016.2,85.23,484.21
920,19.35,39.72,1002.5,51.24,455.29
921,26.74,69.89,1013.96,51.82,436.02
922,12.17,41.58,1013.89,88.98,463.03
923,13.91,39.35,1014.69,75.51,469.02
924,16.15,41.85,1016.54,81.58,466.56
925,28.31,50.05,1005.75,50.17,436.75
926,32.87,70.8,1009.54,59.85,433.1
927,29.48,73.21,1000.67,79.35,433.53
928,29.23,69.59,1009.0,71.41,437.95
929,7.71,40.71,1021.53,95.48,471.38
930,26.0,70.47,1009.61,74.66,435.05
931,31.41,74.16,1011.1,57.05,434.88
932,5.28,45.87,1008.25,97.88,479.91
933,10.19,44.63,1020.58,91.64,472.45
934,10.35,40.27,1005.09,92.42,477.8
935,13.72,54.3,1017.89,79.08,467.05
936,10.96,37.5,1013.46,79.54,471.05
937,19.36,39.54,1008.97,58.92,458.75
938,31.23,75.08,1004.93,46.19,439.14
939,32.77,71.32,1007.68,42.39,436.95
940,23.35,71.77,1005.99,90.79,434.6
941,24.99,51.43,1006.95,79.63,441.45
942,26.53,69.71,1009.88,76.26,446.17
943,18.62,65.48,1018.45,73.39,451.94
944,16.72,53.82,1015.46,66.9,458.25
945,21.07,67.07,1004.64,86.16,446.05
946,31.08,59.57,1010.76,60.49,442.88
947,22.85,60.08,1018.05,67.12,452.5
948,22.99,56.57,1013.93,78.77,445.44
949,11.12,44.92,1025.58,93.52,470.82
950,16.63,43.77,1012.25,75.09,458.66
951,28.85,59.27,1011.69,51.8,440.3
952,29.97,70.32,1007.44,53.26,428.42
953,30.73,69.89,1015.0,58.9,426.79
954,27.17,61.02,1011.38,65.32,437.06
955,30.15,69.88,1007.2,73.67,434.75
956,13.18,40.83,1007.67,95.44,472.36
957,28.44,69.84,1003.25,68.24,426.69
958,34.4,77.95,1009.83,57.86,430.87
959,23.1,60.08,1017.69,65.44,451.01
960,28.08,59.14,1016.16,58.08,438.83
961,30.92,80.18,1010.11,72.47,432.35
962,26.47,69.51,1009.51,65.02,433.89
963,7.97,39.04,1018.51,65.17,483.3
964,30.07,70.98,1007.74,75.68,437.55
965,20.31,69.94,1009.7,86.53,446.87
966,13.65,39.28,1012.97,79.64,471.91
967,24.1,60.29,1008.2,61.81,449.79
968,32.23,69.13,1000.61,55.1,426.9
969,17.69,44.34,1019.31,61.12,464.13
970,5.42,41.38,1020.77,86.02,491.38
971,32.89,73.68,1014.45,52.34,426.46
972,26.59,59.92,1009.97,70.09,438.22
973,28.74,71.14,1011.53,48.6,430.12
974,9.0,36.3,1027.11,75.89,480.31
975,18.5,46.93,1015.0,66.81,455.63
976,32.21,71.85,1008.25,58.09,429.15
977,18.31,46.21,1010.46,82.15,451.75
978,27.14,64.27,1012.71,54.4,441.68
979,26.22,49.82,1015.48,55.8,454.2
980,22.72,69.84,1005.96,83.9,436.7
981,10.63,42.28,1008.37,92.68,474.97
982,19.39,51.43,1011.06,94.35,456.25
983,26.85,73.77,1001.2,90.13,431.24
984,9.74,41.01,1019.12,98.39,465.8
985,16.34,42.28,1008.08,52.8,463.29
986,18.36,62.1,1019.9,79.09,453.5
987,8.03,37.8,1020.47,60.67,481.51
988,7.34,40.72,1023.01,80.08,483.92
989,28.17,72.43,1007.37,68.92,428.88
990,23.92,66.54,1009.93,62.37,441.9
991,12.17,40.6,1013.59,88.62,473.76
992,29.13,70.72,1009.61,67.49,436.9
993,26.09,60.29,1017.72,50.83,444.71
994,19.08,41.1,1001.96,62.77,458.94
995,20.5,51.19,1009.0,91.79,445.35
996,23.0,49.5,1014.15,66.68,454.44
997,26.08,70.32,1012.32,89.0,434.24
998,31.27,69.13,1009.45,57.01,425.48
999,25.69,73.18,1012.64,86.35,432.82
1000,10.16,40.8,1028.13,86.39,477.49
1001,30.49,70.32,1011.34,66.33,434.76
1002,28.45,69.23,1013.07,39.46,436.96
1003,22.04,58.05,1013.11,85.22,447.28
1004,13.18,40.03,1017.75,82.29,470.88
1005,31.41,76.09,1007.68,70.49,430.81
1006,11.3,25.36,1008.66,96.18,471.19
1007,24.22,68.51,1013.23,74.96,440.01
1008,16.21,41.23,995.88,80.0,463.09
1009,14.55,41.7,1018.58,80.8,454.14
1010,15.04,41.35,1004.29,99.1,467.96
1011,22.21,61.5,1008.34,76.22,445.77
1012,30.16,73.17,1010.74,58.99,434.43
1013,13.34,41.79,1011.48,86.66,461.12
1014,21.18,70.02,1010.27,96.46,442.51
1015,8.54,38.08,1019.75,71.24,478.31
1016,12.2,39.72,1018.07,54.83,471.33
1017,13.47,44.88,1017.56,93.23,476.67
1018,16.73,43.79,1016.25,73.58,468.87
1019,17.99,50.16,1009.98,100.09,451.38
1020,20.1,58.95,1018.46,80.87,446.7
1021,20.82,52.84,1004.13,79.42,449.59
1022,14.28,42.77,1020.06,81.77,466.75
1023,15.31,40.66,1016.46,84.64,458.26
1024,12.62,34.03,1019.06,74.78,471.55
1025,16.1,36.71,1013.58,74.41,471.46
1026,14.46,45.87,1009.21,84.09,464.5
1027,13.96,40.92,1022.65,73.08,460.95
1028,24.54,48.06,1013.02,55.18,443.67
1029,31.27,73.77,1003.27,71.48,430.32
1030,27.15,73.9,1007.57,74.42,433.09
1031,31.21,66.44,1008.57,65.76,430.7
1032,9.48,44.68,1023.29,92.9,478.66
1033,21.16,65.48,1016.99,72.79,446.37
1034,21.87,61.45,1011.13,92.22,445.21
1035,15.35,35.4,1016.3,57.12,468.94
1036,16.07,47.83,1006.99,86.49,458.18
1037,31.2,73.17,1010.28,53.23,431.23
1038,27.71,66.93,1016.85,58.77,447.06
1039,6.98,40.35,1011.92,94.72,484.19
1040,28.54,76.86,1000.09,74.67,433.35
1041,10.22,45.01,1018.27,93.62,474.32
1042,11.87,36.43,1023.42,79.5,474.17
1043,23.21,74.22,1009.68,88.46,440.46
1044,25.95,59.92,1010.05,76.05,443.93
1045,11.21,40.75,1016.45,86.14,479.2
1046,32.45,66.44,1011.21,50.18,429.99
1047,19.09,65.94,1012.53,81.06,446.34
1048,24.04,60.77,1017.62,75.23,442.25
1049,25.1,74.87,1010.01,79.41,439.93
1050,27.04,65.06,1013.33,52.37,439.84
1051,14.4,42.18,1015.47,77.7,464.81
1052,26.6,63.07,1011.97,61.3,442.25
1053,5.25,42.85,1013.75,89.67,477.78
1054,19.97,50.78,1008.75,92.7,446.57
1055,22.23,46.93,1013.09,58.02,448.27
1056,8.67,36.66,1026.8,84.36,480.38
1057,22.08,55.5,1018.42,58.46,455.79
1058,5.56,45.87,1006.99,96.48,476.61
1059,11.02,38.28,1013.51,95.66,472.11
1060,16.52,43.7,1015.08,58.36,466.73
1061,27.54,74.22,1007.44,75.91,430.72
1062,15.79,38.28,1014.4,74.84,465.64
1063,31.45,68.27,1007.56,64.79,430.81
1064,21.8,51.3,1012.07,89.51,450.25
1065,23.25,72.99,1009.17,89.85,438.51
1066,19.46,46.33,1013.77,89.62,452.11
1067,26.86,70.47,1007.18,72.38,434.59
1068,25.44,65.06,1013.82,55.72,440.09
1069,28.35,70.32,1009.22,47.13,427.21
1070,14.81,43.7,1015.1,60.72,469.5
1071,6.07,38.91,1019.25,83.39,483.56
1072,22.77,59.92,1009.67,94.09,437.9
1073,16.31,68.28,1003.98,98.62,450.33
1074,30.93,61.5,1009.81,41.46,437.35
1075,29.31,64.84,1010.49,53.97,442.11
1076,26.05,65.27,1013.69,56.46,440.75
1077,25.69,62.26,1011.38,74.08,436.36
1078,22.1,65.06,1014.56,71.5,442.18
1079,11.0,40.23,1019.08,86.5,475.9
1080,33.26,68.51,1012.49,52.68,429.38
1081,11.91,40.69,1014.41,83.71,476.71
1082,24.23,59.04,1011.91,71.79,443.06
1083,24.35,73.17,1012.2,85.88,435.66
1084,26.65,74.16,1008.27,94.54,431.47
1085,28.24,65.74,1013.4,64.87,438.47
1086,24.79,75.6,1017.07,68.23,440.05
1087,24.43,60.07,1015.59,59.99,444.71
1088,9.16,41.03,1021.3,76.08,484.96
1089,2.64,39.64,1011.02,85.24,481.29
1090,11.7,41.16,1019.58,87.49,464.12
1091,15.93,52.75,1024.57,58.71,457.92
1092,18.41,42.04,1011.69,64.88,465.64
1093,18.07,44.92,1024.72,69.15,457.53
1094,12.82,41.58,1020.37,81.06,464.07
1095,8.25,43.14,1011.3,87.1,479.95
1096,16.99,40.89,1011.54,64.51,464.95
1097,27.46,69.98,1013.28,63.73,435.36
1098,21.11,58.66,1011.7,68.71,457.89
1099,14.66,40.73,1017.45,88.57,459.23
1100,26.19,69.34,1009.48,87.59,433.99
1101,20.89,67.71,1006.12,59.12,445.39
1102,25.16,57.17,1009.86,75.7,442.03
1103,31.15,67.45,1014.85,42.11,431.97
1104,9.63,40.27,1009.96,81.03,477.38
1105,14.15,39.28,1013.5,77.63,471.23
1106,25.77,73.68,1014.18,87.53,429.84
1107,24.46,68.61,1011.02,76.66,440.58
1108,26.21,56.85,1011.45,41.37,439.55
1109,30.55,66.25,1009.15,63.52,440.74
1110,14.13,41.23,994.6,93.02,467.84
1111,3.73,39.42,1024.4,82.42,488.58
1112,24.79,59.21,1017.9,53.83,446.04
1113,16.57,63.31,1016.19,81.02,454.78
1114,26.86,68.08,1012.99,50.04,436.25
1115,22.09,65.59,1015.54,72.44,447.28
1116,29.12,66.51,1015.69,37.9,432.88
1117,14.45,43.34,1015.47,83.33,462.16
1118,11.58,41.74,1020.41,74.09,478.06
1119,32.55,73.03,1014.36,44.83,439.81
1120,31.79,76.2,1007.89,56.3,434.01
1121,19.7,52.84,1004.86,89.72,444.64
1122,11.22,41.66,1008.96,72.38,477.53
1123,21.83,63.87,1018.93,63.07,452.21
1124,29.6,71.94,1007.07,62.65,429.02
1125,28.07,74.33,1012.0,71.69,428.87
1126,10.12,38.38,1018.22,85.93,477.73
1127,9.84,40.72,1022.21,77.79,477.52
1128,15.41,44.78,1007.69,65.17,456.83
1129,22.64,70.98,1005.71,95.65,441.99
1130,13.53,42.86,1014.0,90.63,471.73
1131,8.94,36.71,1025.5,80.45,477.62
1132,23.72,58.62,1016.65,69.1,447.49
1133,21.26,50.32,1008.41,87.22,446.22
1134,10.23,42.32,1017.53,89.93,473.59
1135,7.64,38.18,1017.65,78.51,484.45
1136,14.92,41.16,1004.83,83.7,465.72
1137,27.62,68.27,1008.04,63.04,427.67
1138,10.56,40.22,1005.08,89.71,478.02
1139,17.9,52.08,1006.41,100.09,451.94
1140,29.41,64.05,1009.82,67.4,444.82
1141,17.68,45.17,1017.5,77.57,461.96
1142,23.56,49.16,1002.54,69.07,443.02
1143,25.01,68.63,1013.76,43.65,447.12
1144,29.95,67.25,1017.68,51.91,433.13
1145,22.36,64.15,1021.05,68.43,453.94
1146,17.36,41.23,998.08,63.46,459.1
1147,10.05,40.71,1015.51,84.21,471.68
1148,21.94,62.52,1015.99,74.56,449.87
1149,20.15,39.72,1001.85,59.32,456.87
1150,7.31,42.18,1014.75,86.75,477.38
1151,21.7,64.44,1014.95,73.33,448.51
1152,4.86,39.4,1012.73,91.39,488.63
1153,15.52,41.93,1022.97,52.92,471.97
1154,6.94,39.61,1017.74,81.43,480.07
1155,19.11,44.85,1014.76,45.86,464.66
1156,16.84,56.03,1020.25,70.37,437.14
1157,11.63,40.55,1022.89,87.12,474.67
1158,21.24,44.3,1014.34,83.39,444.0
1159,15.47,46.48,1007.69,91.07,462.58
1160,29.42,69.14,1007.32,75.04,437.75
1161,14.33,42.86,1010.82,88.59,469.52
1162,18.75,63.09,1018.19,87.84,450.98
1163,12.5,43.67,1013.99,90.91,473.26
1164,28.98,70.8,1008.19,73.45,434.08
1165,4.41,42.07,1005.54,68.85,488.36
1166,16.61,43.77,1012.25,77.23,457.66
1167,5.28,42.07,1003.82,80.84,485.24
1168,9.83,38.56,1017.35,62.8,480.47
1169,14.28,37.2,1013.96,82.71,467.44
1170,32.87,71.32,1004.36,54.69,433.15
1171,26.82,66.51,1016.32,55.76,439.48
1172,30.56,69.04,1009.29,55.73,442.24
1173,18.24,59.15,1012.0,84.4,449.48
1174,22.18,62.91,1012.14,68.86,449.77
1175,8.44,41.17,1019.9,70.72,486.15
1176,13.74,45.08,1024.97,84.79,466.79
1177,11.02,41.26,1020.69,92.13,471.93
1178,19.6,48.14,1013.18,68.71,456.57
1179,26.03,69.68,1011.61,60.75,449.54
1180,20.71,49.69,1010.26,69.97,455.69
1181,21.67,61.45,1010.84,92.19,443.82
1182,19.13,42.18,1001.45,98.77,456.04
1183,27.79,69.23,1012.86,45.71,435.06
1184,6.08,35.79,1011.08,90.59,483.08
1185,29.56,71.14,1011.42,53.18,432.09
1186,15.84,41.04,1025.64,63.43,456.21
1187,30.93,69.98,1013.33,62.1,432.25
1188,20.45,59.8,1015.13,79.21,452.96
1189,11.1,40.92,1021.98,94.14,462.07
1190,17.06,58.96,1013.83,73.95,461.15
1191,26.47,63.13,1013.72,79.4,441.81
1192,25.03,47.93,1003.02,62.89,443.55
1193,8.85,41.06,1020.99,86.05,486.4
1194,16.74,41.16,1006.87,74.24,463.0
1195,6.8,41.16,1023.17,95.4,477.8
1196,24.26,68.14,1005.09,59.49,438.79
1197,17.98,60.1,1009.61,84.11,452.57
1198,22.97,72.24,1011.15,95.85,437.41
1199,17.99,43.72,1008.64,75.04,453.02
1200,29.29,70.36,1006.64,60.82,431.26
1201,15.28,43.71,1024.32,81.24,463.44
1202,14.16,40.89,1010.78,82.86,471.15
1203,25.06,52.36,1014.7,67.98,454.13
1204,18.97,44.85,1014.86,46.31,466.17
1205,29.04,70.72,1009.55,66.58,437.95
